,y,x1,x2,x3,x4,x5,x6,x7
51,477.6556274110803,1.9343632284199042,1.8141303512232805,3.948195369038543,3.305383421317795,5.693697088752638,7.028779521143678,6.890197733876897
52,428.93531608679064,0.7406480742305003,2.3079877067734853,2.6224179555339804,3.658111711565992,5.8039806427016885,5.967902500472511,7.43223692970332
53,437.57301927806935,0.9688007257088467,2.2169333057943645,2.682768060600251,4.8291548170878205,4.832119035557562,6.049984793617193,6.542150801952186
54,428.5741654542461,0.9485446928686647,2.087424417485891,2.909041914222064,3.5232708873606775,5.097790247477771,6.507120530596223,6.791572492066264
55,408.1639531004213,0.8586858077964883,1.5752471980192086,2.7763555525938317,4.114540329035805,3.9338126257647392,5.723457854226405,7.155392157979873
56,448.9689349038853,1.07121279250647,1.1902520318226564,3.8346710870744074,3.725804898217575,5.17916390512026,5.646433121222301,6.822218307939605
57,426.67524794937947,1.2706156485988362,2.621716546979135,2.477357373980233,3.704786201068995,5.421822084956985,6.622923949722635,6.772777548931691
58,415.31896898987526,1.6700493517682173,2.390659414120891,3.2166158998837275,2.754480328854579,4.941274065717456,6.3865435040648935,6.383589211556048
59,436.1810251139972,0.2153719363027683,1.670620569255545,2.551949975942887,4.413262683885607,4.585072932831829,6.722564129058998,7.45284235630083
60,396.12254279019646,0.7448285630969396,2.176593147601261,2.281316945068319,3.267736343259258,4.865136055819868,6.405855304982154,6.781088433599626
61,417.29455545564696,0.7761142873238784,1.771847969444551,1.9085077296240263,4.037323441900998,5.861400258853807,6.364449755772756,7.167338416768282
62,442.74321823173625,1.468925148680853,2.46520592278057,3.538724760052751,3.4445921845665985,4.977090982141842,6.394580151249427,6.37152754926056
63,420.5634034189319,0.821668469463328,2.2651302126861395,2.5015473467581923,4.263277018360115,4.910493151247922,5.770764579242881,7.259745338134142
64,415.8376543110806,0.05241220346034059,2.775104338564344,2.6967764745407483,4.056974398647185,4.647159802296341,5.929250465419476,6.494301477693753
65,392.43147059154796,1.0438652319332882,2.0651283543510344,3.180857359350038,3.0558274435190174,4.068754770083864,5.415438335074562,6.708144080979423
66,446.5850222467314,0.9831553842295304,1.9592831362547614,3.3746579521796334,3.521183883896279,5.408969783533985,6.108858659349636,7.37665654896946
67,415.86984929307243,1.0898757828856576,2.021266435425829,2.545313690585076,3.4453279909526753,4.9458523530131755,6.6059636006828875,7.055488817909867
68,456.1811785175296,0.47991855951025897,3.3997619733748388,3.278183915355768,4.093680549778328,4.385987571314924,6.712568957389958,7.498196492356807
69,449.1032924097507,1.8595173405422516,2.344752497006138,3.8196130086892537,3.3196628051821686,5.039999344948276,6.1378746979709415,6.755821637648904
70,434.3832201773477,0.8380701081073268,2.0562299211042663,3.129818424414892,4.009427908917256,4.2245918432751965,6.459983572769684,6.944653733063639
71,409.2044908871866,0.9058515707531666,2.4526712584543056,2.6690084473980846,4.245396229284221,4.02311187731258,5.737348720555476,6.833569154481823
72,411.97171157577463,0.5499957150954196,1.8833221633378854,2.367716127638379,3.917092563792969,4.642642383069151,6.344862125143427,7.2092295703787785
73,440.6432439625302,0.5344989980626382,2.179127525837211,3.0774518148945966,4.405228561106962,4.823738306658516,6.069415692086036,6.510188245244027
74,398.8088379638064,0.3886315201256073,2.508780489184457,2.996091785429667,2.9529350888155537,4.523650415025154,5.6604783147102555,7.128286292575964
75,444.02906011390905,0.8033445741094216,0.7076277717484403,3.4509938604803883,3.4989951883935015,4.598371215960069,7.006440695166689,6.900869038369756
76,449.973879382395,0.5212090806216829,1.3395608986784908,3.250856772416697,4.385968507437365,4.856160088021256,6.381597177426637,6.587267059624741
77,453.1027111190222,2.028233670612611,1.3785225383578101,2.717685424828117,4.727309424894729,4.6710525617316145,6.710179590646485,7.708835998950198
78,388.8362706044062,0.05575380980659239,1.8313552992389475,2.2739890527605557,3.4452969673436122,4.846547218628238,5.688159829059471,7.166524931030276
79,432.07121781054,0.4358347259091031,1.8254893006219857,2.2999766344976287,4.9856995433109965,4.945973150391146,6.143500856086176,6.832443030300395
80,443.90538036869594,0.7992927857714927,2.2282575165296175,3.0583417771404373,4.708728908391413,4.451737837257406,6.058680426207356,6.795427925270176
81,438.51132286317375,1.3367456390491623,2.3360498851548432,2.9764624996118703,4.486776508585013,4.6069995764143865,5.951348317720408,6.936638008007729
82,452.8908693349155,0.7931215593099687,2.7372085455547364,3.012985000234472,4.374506945695552,5.23608187774977,6.311205843697984,6.874913062904292
83,406.74239535703435,1.3379816965014888,1.8413541408843839,2.7058044581765257,3.81025736191669,4.3840724977487175,6.045354406912193,6.4643821637350545
84,434.4995831543962,0.506598055354839,1.8039671390320937,3.3213046087068414,3.755902037018209,5.145018195024662,5.758628092640772,6.774878023602442
85,472.9368666760416,1.0296455669473534,1.7636649852588753,3.248206040666785,4.862787087868968,4.493180679595902,6.953088275156214,7.341626862313197
86,450.8882745811011,1.8720205435054167,1.553339070359013,3.7724155026843413,4.279852935954014,4.550083476513058,5.41863123245574,7.161186391876075
87,435.0465819067224,0.5161278021502611,2.1003519797685373,3.1187252534267755,4.469010254331363,5.296028878772016,5.150096379326818,6.551676196045111
88,449.2688104725828,1.2097838379476973,1.3905733856651523,3.0242986701640815,4.710797751902551,4.499731402191833,6.792809755646829,6.217368384346358
89,443.7345451952419,1.1034637596416301,2.5774442568373117,3.2185392704475477,3.8115309482487523,5.336069841005637,5.739955886322409,7.522873588263771
90,425.7075348959255,-0.12576749299393497,2.1335293107659785,2.812671447734976,3.7715880920839497,5.643615220263634,5.598900338066066,7.152473961107045
91,470.96752862163,0.7055147267646606,2.409741385617193,3.4563396182762243,3.9370874722021423,4.748820663440229,7.177789025254238,7.713701037526813
92,460.9032268912428,1.5655759526529947,2.810517842953724,3.145545519610563,4.274210660331209,6.103349206028881,5.7870099477743535,6.965152506740199
93,440.2776106390466,1.0675388362423495,0.8665304279787909,3.1922028638538578,3.809432048356979,4.984225735001617,6.332956756802376,7.254377781935044
94,442.09412284230035,0.39386551855196816,1.933416053892332,3.496596599400419,3.714153752389543,5.473979100590859,5.606772129728921,6.77068360035862
95,459.38873761766735,1.3453886364578214,1.7011581991720621,3.8330955426687687,4.566695310018089,4.740142742893378,5.046074998741359,7.586897747449569
96,431.71199755645256,0.7604385273428237,2.2316385811968407,3.0991511843896205,3.420673576882203,4.877084136458921,6.285258663431724,7.525569366295123
97,419.79565483589613,1.1800253640404184,2.4212697137460797,2.8377185300185395,3.6695306485132106,5.591355451922629,5.508181584275675,6.620108733056207
98,451.0167495853659,1.1884600572188153,2.215788955740342,3.2432037475540785,4.0457799844379565,5.253438783861897,5.658398069573615,8.108091166761799
99,423.91173528439106,0.44065219942721356,2.0683534215303543,2.7103685858597024,5.148787571747583,4.062661758094107,5.190189953929989,7.1897774460434825
100,423.88715559489583,1.3949140173671493,1.9160921951564642,2.778393203080108,4.071851772114507,5.130671155547639,5.904572282524782,6.411017973365682
101,472.0086815710392,0.496245599382412,2.4641003463669064,3.8447484426161465,3.5280981923295354,6.065677533234403,6.025034850679984,7.3551979245104135
102,404.0194735969713,0.34710706682918,2.0146221088272496,2.9257130379761955,3.0921667041320706,4.313397127301692,5.841232455642838,7.879079247698707
103,411.62916950103215,0.5585855061389815,2.8489325143419775,2.4867177294286615,3.1378693540291653,5.801373071264972,6.138716982678626,6.803195573762784
104,432.9039941639373,0.8269549830684028,1.7460313371957272,2.8305624113351686,4.26902122611105,5.210201861677815,6.3014028683604,5.8919142032121945
105,425.8847717136826,1.0547015782206313,2.914158082970352,2.6716427772243794,3.74968901041289,4.603827167779861,6.905027731373019,6.570756173720648
106,417.4288261618378,0.61370813381378,1.4093254989629838,2.816144330667053,3.561201894636661,5.227269694713679,5.581325494729475,7.704876426907256
107,405.91789696458835,1.3724096561975578,2.137004063373152,2.1691699098229975,3.7941959520423176,5.6618681232700725,5.9058856293096165,6.473530856433766
108,440.1236090901724,1.125732092021797,2.040216592426249,2.90496231337384,3.680819634189709,5.142819675567011,6.601285441950412,7.510674748351724
109,429.7934813559118,0.6526008924472486,1.6489237632916134,2.687540653364033,3.162989345021671,6.06272915012088,6.455817519822877,7.422389706158496
110,465.19621488985354,1.4444964587974278,1.3230901893940445,3.615818644264672,4.27599290793444,5.456642198586144,5.486107017065696,7.922915765978864
111,423.72050063915134,1.5805341788232417,2.465665784679813,3.510834109769628,4.103665181185602,3.8819050191732773,5.151558931211562,6.898152327707968
112,454.26043667266873,0.9506576515952433,2.000488694619934,2.7362559793279146,4.682840823322401,5.739983645350041,6.259863224521989,6.756594254855045
113,417.6084640658221,0.8925084775180545,2.4780242832415342,2.2542656613810292,4.336378790932792,5.620561424272116,5.8913082162842025,6.054920364601126
114,395.21695149638055,0.11311432337182414,2.8925091251858333,2.6634581084118953,3.30959220952997,4.73225873669482,5.73248601165623,6.413976281397422
115,443.9300805060829,0.7962437038042656,2.338578087814025,3.4607952411299294,3.489069810240914,5.904981510966297,5.658768150563079,6.678597171961292
116,434.6676159078247,0.8542466437173175,2.4817020825318443,2.923786000614069,4.519896553063652,4.854945227206446,5.6136683173402995,6.843145079961488
117,441.19043647538416,1.122689703629846,1.8107381914094778,2.3678501794562137,4.165983206276484,5.265577667635606,6.9711419543494735,7.602249715738025
118,432.51046956123304,0.9157867841847637,2.7147793759586945,3.0053245885515425,4.129087652697504,5.148264893863746,5.45226853306409,7.048444601505401
119,427.9115337850466,1.1220134690702472,2.76613653796026,3.5144773727992265,3.0044009648643355,4.445122018983253,6.194194116382575,7.239940564904117
120,404.0628158683882,1.7670451446519322,2.2859614160798603,2.823990494049364,3.903991160432323,4.391485001555693,5.7935384491695725,5.658510317745014
121,435.83011153255,0.7350429506831617,1.8913836909252104,2.7276104130910825,4.507048407070934,4.58347599306065,6.254255184828168,7.243195344194568
122,384.08836093682623,0.7545138587170765,2.0271589921124598,2.6724638581933506,3.251218985438635,4.200038042176943,5.125720059892558,7.684091688776316
123,428.0687603837957,0.3454173428487092,2.0779987930464463,2.843710596671336,4.425226409611335,4.639320451434182,5.43429735871857,7.631268014664061
124,446.2545564289586,0.9956697666292073,2.2339047721807095,3.0973428299787193,4.122066016170477,4.771233038004503,6.481977682561155,7.084736326385204
125,421.7778534184927,1.4884064912348052,1.9971999303169192,3.6547892845766805,3.088664445888472,4.402071185623706,5.888275049850991,6.607999254115147
126,422.56018524898525,0.1244648254038152,1.8568073097163937,3.1184188710072243,4.081233483552158,4.175001319218124,5.567093864383998,7.463132967790287
127,451.2600890515436,0.6670715164903063,1.9167192275657465,3.406986734327592,3.6140407362082403,5.7754375781154295,6.1744907361254535,6.785575818830466
128,441.93616881669556,1.0179702512519593,2.002952989963458,3.128296344494613,3.7250311884359006,5.144397416099146,6.313721821992104,7.296538185861318
129,436.4034051003226,1.4250514417622187,2.614208897486596,2.535479989024819,4.195010424201914,5.608929728199463,6.179207586091198,6.907939706083838
130,443.78345097712304,1.1914351195134327,1.5361031443082076,3.6746145674784496,3.4659402672336728,5.272092284731081,5.787322817463532,6.983030777327059
131,418.93102958811875,1.1627318140910652,1.0325671955313949,2.562198992926972,4.100029386636107,4.963458577323254,6.2996431335173675,6.46367176203468
132,421.89011244247143,0.8878436070145496,1.2421470699170536,2.6947697998702327,3.8164690108468493,5.272125156804787,5.540395937925223,8.075777128440047
133,444.4321609486802,1.2409371285093576,2.1139042781300525,3.3413541799820177,3.4514365042187642,5.183771746373684,6.339011123058913,7.292569035197963
134,441.3740201585366,1.5071519417667305,2.140455250251392,3.2136681109429146,3.3606843310744186,5.73604178856569,6.439335133243054,6.422002464968324
135,412.2537708476572,0.14550411172539834,2.587389271793319,2.4820048981385865,4.309935437986807,5.2166823271198774,5.174026736116487,6.827608216596477
136,415.7280532983952,1.364267700417567,3.243042510375362,2.338905773608626,3.9602501515046353,4.732881485803645,6.618753785289599,6.314287153788069
137,447.13295870951106,0.9506200970666434,1.919830593037291,3.4637171708128993,4.233549059053093,4.464481212679439,6.224119771594191,6.563458563873323
138,468.6551283375929,0.7350055678927429,2.5313484864566513,3.5096348455471826,4.73788417108457,5.072964737741822,5.835475274742918,7.091214813590585
139,454.9263008886471,-0.22153789293965742,1.711341598204006,3.056085413698116,4.261096949962209,5.925938384156671,6.102243842166467,6.934306857169556
140,421.65819086614715,0.3098243381728504,2.5529602582522593,2.508961881455365,4.501161180843843,4.337976527948594,5.945104972191371,7.340188675057013
141,438.0195294667739,1.8490294961236253,2.1438711976078615,3.0046518793912584,4.210314439021973,4.275605641398693,6.675927427626556,6.639846044612295
142,431.301916765471,0.6557257337682227,1.404111934003216,3.6538006030534214,3.3499466675218756,4.564370660558485,5.974795046856013,6.889836996197355
143,443.35605777386303,0.457615614373459,2.1649213134557423,3.1590249275501456,3.9053157197804578,5.269640958906303,5.995721248077389,7.275349030483248
144,416.1404184883973,0.7717870219282038,2.263034853676858,2.6805457810313253,3.151526056998175,5.329156549941594,6.486854069241337,6.842748206216507
145,426.30308921362376,0.6274263890707034,2.1952367043574137,3.3960121703220465,3.6004049171229795,5.075929883840161,5.244090855435855,6.940935029418677
146,477.2725060660932,1.0621793163094577,1.8641813795112592,3.9755535753786186,4.507295923214772,5.384972516622767,5.18002012061375,7.868295380975312
147,483.62035308473224,1.7584868391233057,2.7393797494026604,4.062538025007887,4.271497402304262,5.399002307684995,6.079565974117563,6.616898219107084
148,448.84108097600836,0.7066920245738931,2.572678653593555,3.263410844072779,4.011026328612067,5.398087646802005,5.652496464452031,7.5178599247865465
149,443.6720830669606,1.0771450252759356,2.347005981324849,2.9741619902785157,4.557358505345862,4.947857374760662,6.057671957203813,6.551863340257125
150,428.01252971948054,0.4263814293798823,1.654608275532588,2.2538565340501853,4.466242619328412,5.573947826621309,6.254061689368669,6.667407688755293
151,417.9947763633041,1.760083221103266,1.8063961316620798,2.630124655618055,3.6647780741850604,5.35337377489614,6.187749502005898,6.4511286976478805
152,485.940344802286,1.094521721207055,2.4137701353280416,3.641106088955488,4.353746025593029,5.81670975454065,6.174825758157815,7.6810092843949995
153,409.8479870113418,0.4590904383546901,2.8558304516073303,3.3917095815238323,3.1191236250781627,3.483441503797758,6.233494823232015,6.942798149856358
154,426.9931615211259,1.4521531100673213,2.5190187580855277,3.0892112917138705,3.765882174644756,5.0487286317819375,5.758234035623228,6.589309657945378
155,408.15180120943836,1.5999938242913068,1.9123379072071915,2.5855561631255948,4.157069763827566,4.67017462227606,5.510597618388559,6.69505890606265
156,427.09625610549324,1.0807281817038177,2.082781201433465,3.379017335104394,3.812751331420914,4.407010596247934,5.5166995264919505,7.162273009201161
157,438.12511562321635,0.180301516229612,2.621526490960885,3.3057115327100632,4.367468638966344,4.652097180138582,5.194884539536949,7.392462107450934
158,452.25238254652965,1.8925844067582374,1.3546727025564127,3.2571177084438823,4.206874552169228,5.073815003787833,6.216813575206187,7.125341758252736
159,423.69319663575607,1.155061260313263,1.301796672228031,2.622306455871556,4.138464071823344,4.954986942694467,5.8649836481025375,7.532515959582278
160,418.8834226347547,1.5852271486807266,2.5288852323633386,2.6619067861701846,4.4799312352986576,4.049788989241543,6.007532619905329,6.661668055097886
161,410.759601004927,0.7245533974414289,2.072402697141779,2.349953792592716,3.936854200149289,4.7111744258003,5.932832649979393,7.7307484100841055
162,416.5385261993698,0.8006880376330497,1.5336762599882163,1.899551859786184,4.764068557790942,5.093337807704514,5.97094288285594,7.384047245735942
163,436.4755517597039,1.0552265546452826,1.909190782236326,2.732764678116745,4.443433745152495,5.3643550465349366,5.785228030244143,6.970695626406965
164,461.26668040510043,1.55670083901794,1.8287218955830866,3.1107178795928236,4.666587056309439,5.256224087213474,6.085661211580413,7.353525946490776
165,441.07330795910946,1.0714950140835806,2.2559197018400066,2.765536834516514,4.38129469736142,5.16519121316409,6.007129790895713,7.354645091696047
166,426.8682837341213,0.37158309373315923,1.9415143626637774,3.560764886861894,3.0773301784805844,5.298929442842544,5.330530177622629,7.340595784563986
167,437.2910047178956,1.1309945983916705,2.221757609213646,2.354860502112726,4.234894287143502,5.018134429666967,6.80324413511059,7.637485925144709
168,487.7915217727185,1.8147670972553835,2.7960102445331283,3.6588897231967823,4.129299391183572,5.668377575985968,6.864174802051648,7.06199116175474
169,449.84407704016843,1.0329031412314156,2.1000022536591194,3.417510850343387,4.096556587799376,5.133606978321104,5.945548221404158,6.752069422035593
170,398.91795415431613,1.0646927618882414,1.9510577732503727,2.3758848326247306,3.7780048056097097,4.769280306949643,5.589545929867208,7.2205337087732335
171,519.0914834487479,0.3687281286080901,1.7475753745599776,4.290593861194922,5.1255640136295595,5.704071853302538,6.184829802011812,7.376086758800149
172,429.47295841813354,0.29850545613858026,1.7661123521879747,2.8858010136548784,4.747125322320585,4.743671067876421,5.410352124284892,6.680504743065252
173,421.8822447932798,0.6811539305933791,1.9499204103135435,2.496552311213984,3.7466539876496205,5.322568963417811,6.148051384585346,7.492516278876714
174,409.6334190792703,0.8367411766906382,2.5141653442351917,2.518028560953386,3.242974401932549,4.984953091170069,6.122083402632817,7.775368810305865
175,403.8199229086099,1.05203036750514,2.3979857630973163,2.7609097938997733,3.3011793162189664,4.581228633657964,5.810692646512563,7.284472210231369
176,424.95739426631803,1.0829784872370882,1.263881766085393,2.819132762830439,4.563857900391071,4.283273279848901,5.93740661860735,6.759807807135907
177,425.0863651670742,1.800953825508464,2.940131553026511,2.7087776705649036,3.559294668435724,5.275729372562476,6.206381587851552,6.982306355411811
178,443.8418444226581,1.029343719224955,1.728142376789408,3.146078455073077,4.326779748126646,4.712421361608416,6.029445567475741,7.244818680667636
179,443.57729285687856,1.5322113442054537,1.7296055714175544,3.621798548264169,3.92074379161298,4.990620859191514,5.543980301303592,6.803870973670064
180,410.40802764575477,0.9803353326775424,1.916764106076019,2.665497002876561,4.317822293464773,5.166983820779345,4.624176336653098,7.2030933739851095
181,440.3425755874429,1.7244518058128806,3.0310316935501964,3.1349046257784936,4.0099316730372605,5.036218598973287,5.914464073939439,6.827580381476277
182,433.24699889741595,0.06480126062639957,2.321597266856628,3.541943206420691,3.8216859123296554,4.048512943715697,6.024015127706901,6.844559353067325
183,427.8054594493765,0.7006341166607853,2.1168292226836365,2.744174941765328,4.508491740410314,5.120714358747916,5.626373776805147,6.412266304781302
184,457.64050507469693,1.4915166981296204,1.7101094806982862,2.6494104634677162,4.404206762514251,5.11436576688854,7.322181109119986,7.306178421607656
185,452.6156486832609,0.9142019973716422,2.0912386757843504,3.0852792378634666,4.181366260487991,4.924872143049709,6.43364015446708,7.638980430558299
186,417.7641913309113,1.4657648066939828,3.1408414299338046,1.3992980197993687,4.277102346169543,5.139428585470596,7.251768365287362,7.569384607962529
187,419.12584765495916,1.1925330513886356,2.4371634623817515,2.9669613919122364,3.91244595687006,4.77423136634208,5.97564960192856,5.819918855283347
188,471.610388818506,1.4729384918565172,1.7795700106148433,4.016031018836283,3.5297903105453017,5.010101502777615,6.478120467474331,7.7236176597876405
189,443.1026389647416,1.3065338640144217,1.8291414434481168,2.7783297951991215,4.238083625134087,5.594688378719912,6.257347409545917,6.759271556312481
190,483.04268114986553,1.3368244669068752,2.3034638377190713,3.8296036894117687,4.139237397349189,5.2857271893928175,6.557975373850054,7.326879275556392
191,413.810132453118,1.746227693575775,2.482322996097025,3.2045976267519802,3.431957733091689,4.773879475959539,5.51914680309447,6.411481478641734
192,427.36864477831904,1.4932370093504699,1.426502024144868,2.8862494268575904,4.270092827531271,4.486756995450527,5.911971923314581,7.180820386246587
193,454.9814283364039,1.4969033535682048,2.1955723221488346,3.1152833696801796,4.293428669066826,4.887103727996454,6.51599529523051,7.268827573727622
194,428.3452118494224,1.0102093793927882,2.3616409215932275,3.222755447573388,3.7085742784894817,4.644624489494541,5.9859294889426,6.743646459992111
195,443.20881454239446,0.7090748950915639,2.630550088326383,2.682805292526135,4.612124938724492,5.182100234252035,6.186689532122541,6.801101667770476
196,415.7936230249569,0.6702199558638517,1.3978081521916774,2.2698064701270892,4.120668228119725,4.6850525079009335,6.761991961928889,6.71895127115558
197,420.33909646140586,1.3754722985948402,3.153543265040721,2.863895587673718,3.362250929294707,4.92608303120489,6.0810437122577214,7.191220089205928
198,399.19509958703435,-0.21923028202251182,1.797294991286798,2.6502305234766417,4.0750035085847935,4.359315366436579,5.507886083543395,6.395714155604278
199,459.60405987690035,0.34641090584785716,1.7809539064890465,3.3070698387915294,4.522291094138888,4.442392889072474,6.577276615135922,7.376516458540034
200,451.86469393475556,0.5183731570606049,1.7500516111604658,3.3400746004372532,4.1610185240273,4.674075234539247,6.446969867618381,7.14007007025436
201,435.27706168994735,0.8761893106531915,2.2938234198268326,2.778441470671117,3.646092904733423,4.904295363060529,6.498240583630653,8.144733478935583
202,441.2132790047664,-0.31571901840416694,1.5367292028816628,3.261879795742917,3.9928829974216535,4.271077381750551,6.4789703450214935,7.496228427915669
